YEAR,MONTH,DATE,STATE,DEP,ARR,APT_CODE
2020,JAN,2020-01-04,United Kingdom,4.0,4.0,Londonderry - Eglinton (EGAE)
2020,JAN,2020-01-04,United Kingdom,112.0,111.0,Birmingham (EGBB)
2020,JAN,2020-01-04,United Kingdom,221.0,223.0,Manchester (EGCC)
2020,JAN,2020-01-04,United Kingdom,80.0,78.0,Bristol (EGGD)
2020,JAN,2020-01-04,United Kingdom,173.0,177.0,London - Luton (EGGW)
2020,JAN,2020-01-04,United Kingdom,28.0,30.0,Southampton (EGHI)
2020,JAN,2020-01-04,United Kingdom,18.0,26.0,Biggin Hill (EGKB)
2020,JAN,2020-01-04,United Kingdom,,,London - Gatwick (EGKK)
2020,JAN,2020-01-04,United Kingdom,33.0,33.0,London - City (EGLC)
2020,JAN,2020-01-04,United Kingdom,36.0,44.0,Farnborough (EGLF)
2020,JAN,2020-01-04,United Kingdom,597.0,588.0,London - Heathrow (EGLL)
2020,JAN,2020-01-04,United Kingdom,38.0,36.0,Newcastle (EGNT)
2020,JAN,2020-01-04,United Kingdom,62.0,64.0,East Midlands (EGNX)
2020,JAN,2020-01-04,United Kingdom,35.0,37.0,Aberdeen (EGPD)
2020,JAN,2020-01-04,United Kingdom,73.0,72.0,Glasgow (EGPF)
2020,JAN,2020-01-04,United Kingdom,122.0,129.0,Edinburgh (EGPH)
2020,JAN,2020-01-04,United Kingdom,,277.0,London - Stansted (EGSS)
2020,JAN,2020-01-04,Greece,232.0,230.0,Athens (LGAV)
2020,JAN,2020-01-04,Greece,17.0,16.0,Heraklion (LGIR)
2020,JAN,2020-01-04,Greece,2.0,1.0,Kefallinia (LGKF)
2020,JAN,2020-01-04,Greece,4.0,4.0,Kos (LGKO)
2020,JAN,2020-01-04,Greece,6.0,6.0,Corfu (LGKR)
2020,JAN,2020-01-04,Greece,2.0,,Mikonos (LGMK)
2020,JAN,2020-01-04,Greece,3.0,3.0,Aktion (LGPZ)
2020,JAN,2020-01-04,Greece,7.0,7.0,Rodos (LGRP)
2020,JAN,2020-01-04,Greece,15.0,13.0,Khania - Souda (LGSA)
2020,JAN,2020-01-04,Greece,1.0,1.0,Skiathos (LGSK)
2020,JAN,2020-01-04,Greece,9.0,8.0,Santorini (LGSR)
2020,JAN,2020-01-04,Greece,60.0,59.0,Thessaloniki (LGTS)
2020,JAN,2020-01-04,Greece,1.0,3.0,Zakinthos (LGZA)
2020,JAN,2020-01-04,Italy,24.0,22.0,Brindisi (LIBR)
2020,JAN,2020-01-04,Italy,86.0,84.0,Catania (LICC)
2020,JAN,2020-01-04,Italy,255.0,246.0,Milan - Malpensa (LIMC)
2020,JAN,2020-01-04,Italy,141.0,134.0,Bergamo (LIME)
2020,JAN,2020-01-04,Italy,71.0,64.0,Torino Caselle (LIMF)
2020,JAN,2020-01-04,Italy,109.0,114.0,Milan - Linate (LIML)
2020,JAN,2020-01-04,Italy,97.0,94.0,Bologna (LIPE)
2020,JAN,2020-01-04,Italy,28.0,28.0,Treviso (LIPH)
2020,JAN,2020-01-04,Italy,98.0,,Venice (LIPZ)
2020,JAN,2020-01-04,Italy,56.0,53.0,Rome - Ciampino (LIRA)
2020,JAN,2020-01-04,Italy,339.0,348.0,Rome - Fiumicino (LIRF)
